dataset,series,date,value
new_loans,同比增长__2,2021-09-01,0.0084
new_loans,同比增长__2,2021-10-01,0.0144
new_loans,同比增长__2,2021-11-01,0.0011
new_loans,同比增长__2,2021-12-01,-0.0045
new_loans,同比增长__2,2022-02-01,0.0448
new_loans,同比增长__2,2022-03-01,0.0538
new_loans,同比增长__2,2022-04-01,-0.054
new_loans,同比增长__2,2022-05-01,-0.0097
new_loans,同比增长__2,2022-06-01,0.0489
new_loans,同比增长__2,2022-07-01,0.0147
new_loans,同比增长__2,2022-08-01,0.0176
new_loans,同比增长__2,2022-09-01,0.0629
new_loans,同比增长__2,2022-10-01,0.0413
new_loans,同比增长__2,2022-11-01,0.0301
new_loans,同比增长__2,2022-12-01,0.0489
new_loans,同比增长__2,2023-02-01,0.24805
new_loans,同比增长__2,2023-03-01,0.2834
new_loans,同比增长__2,2023-04-01,0.281
new_loans,同比增长__2,2023-05-01,0.1751
new_loans,同比增长__2,2023-06-01,0.1495
new_loans,同比增长__2,2023-07-01,0.1185
new_loans,同比增长__2,2023-08-01,0.1086
new_loans,同比增长__2,2023-09-01,0.0913
new_loans,同比增长__2,2023-10-01,0.0913
new_loans,同比增长__2,2023-11-01,0.0842
new_loans,同比增长__2,2023-12-01,0.0626
new_loans,同比增长__2,2024-02-01,-0.0783
new_loans,同比增长__2,2024-03-01,-0.1485
new_loans,同比增长__2,2024-04-01,-0.1523
new_loans,同比增长__2,2024-05-01,-0.1698
new_loans,同比增长__2,2024-06-01,-0.2017
new_loans,同比增长__2,2024-07-01,-0.2088
new_loans,同比增长__2,2024-08-01,-0.2099
new_loans,同比增长__2,2024-09-01,-0.2115
new_loans,同比增长__2,2024-10-01,-0.2157
new_loans,同比增长__2,2024-11-01,-0.2323
new_loans,同比增长__2,2024-12-01,-0.2328
new_loans,同比增长__2,2025-02-01,0.0439
new_loans,同比增长__2,2025-03-01,0.0644
new_loans,同比增长__2,2025-04-01,0.036
new_loans,同比增长__2,2025-05-01,0.0109
new_loans,同比增长__2,2025-06-01,0.0224
new_loans,同比增长__2,2025-07-01,-0.0056
new_loans,同比增长__2,2025-08-01,-0.0361
new_loans,同比增长__2,2025-09-01,-0.0553
new_loans,同比增长__2,2025-10-01,-0.0741
new_loans,同比增长__2,2025-11-01,-0.0787
new_loans,当月(亿元),2017-08-01,11466.15
new_loans,当月(亿元),2017-09-01,11884.84
new_loans,当月(亿元),2017-10-01,6635.25
new_loans,当月(亿元),2017-11-01,11428.46
new_loans,当月(亿元),2017-12-01,5769.49
new_loans,当月(亿元),2018-02-01,18524.87
new_loans,当月(亿元),2018-03-01,11424.57
new_loans,当月(亿元),2018-04-01,10987.35
new_loans,当月(亿元),2018-05-01,11396.18
new_loans,当月(亿元),2018-06-01,16787.34
new_loans,当月(亿元),2018-07-01,12861.15
new_loans,当月(亿元),2018-08-01,13140.0
new_loans,当月(亿元),2018-09-01,14341.0
new_loans,当月(亿元),2018-10-01,7141.28
new_loans,当月(亿元),2018-11-01,12302.33
new_loans,当月(亿元),2018-12-01,9281.46
new_loans,当月(亿元),2019-02-01,21654.5
new_loans,当月(亿元),2019-03-01,19584.4
new_loans,当月(亿元),2019-04-01,8732.83
new_loans,当月(亿元),2019-05-01,11855.46
new_loans,当月(亿元),2019-06-01,16736.9
new_loans,当月(亿元),2019-07-01,8086.07
new_loans,当月(亿元),2019-08-01,13045.18
new_loans,当月(亿元),2019-09-01,17612.44
new_loans,当月(亿元),2019-10-01,5469.64
new_loans,当月(亿元),2019-11-01,13633.17
new_loans,当月(亿元),2019-12-01,10769.82
new_loans,当月(亿元),2020-02-01,21063.0
new_loans,当月(亿元),2020-03-01,30390.0
new_loans,当月(亿元),2020-04-01,16239.0
new_loans,当月(亿元),2020-05-01,15502.0
new_loans,当月(亿元),2020-06-01,19029.0
new_loans,当月(亿元),2020-07-01,10221.0
new_loans,当月(亿元),2020-08-01,14201.0
new_loans,当月(亿元),2020-09-01,19171.0
new_loans,当月(亿元),2020-10-01,6663.0
new_loans,当月(亿元),2020-11-01,15309.0
new_loans,当月(亿元),2020-12-01,11458.0
new_loans,当月(亿元),2021-02-01,25797.5
new_loans,当月(亿元),2021-03-01,27511.0
new_loans,当月(亿元),2021-04-01,12840.0
new_loans,当月(亿元),2021-05-01,14294.0
new_loans,当月(亿元),2021-06-01,23182.0
new_loans,当月(亿元),2021-07-01,8391.0
new_loans,当月(亿元),2021-08-01,12713.0
new_loans,当月(亿元),2021-09-01,17755.0
new_loans,当月(亿元),2021-10-01,7752.0
new_loans,当月(亿元),2021-11-01,13021.0
new_loans,当月(亿元),2021-12-01,10350.0
new_loans,当月(亿元),2022-02-01,25536.0
new_loans,当月(亿元),2022-03-01,32291.0
new_loans,当月(亿元),2022-04-01,3616.0
new_loans,当月(亿元),2022-05-01,18230.0
new_loans,当月(亿元),2022-06-01,30540.0
new_loans,当月(亿元),2022-07-01,4088.0
new_loans,当月(亿元),2022-08-01,13344.0
new_loans,当月(亿元),2022-09-01,25686.0
new_loans,当月(亿元),2022-10-01,4431.0
new_loans,当月(亿元),2022-11-01,11448.0
new_loans,当月(亿元),2022-12-01,14401.0
new_loans,当月(亿元),2023-02-01,33749.0
new_loans,当月(亿元),2023-03-01,39487.0
new_loans,当月(亿元),2023-04-01,4431.0
new_loans,当月(亿元),2023-05-01,12219.0
new_loans,当月(亿元),2023-06-01,32413.0
new_loans,当月(亿元),2023-07-01,364.0
new_loans,当月(亿元),2023-08-01,13412.0
new_loans,当月(亿元),2023-09-01,25369.0
new_loans,当月(亿元),2023-10-01,4837.0
new_loans,当月(亿元),2023-11-01,11120.0
new_loans,当月(亿元),2023-12-01,11092.0
new_loans,当月(亿元),2024-02-01,29087.0
new_loans,当月(亿元),2024-03-01,32920.0
new_loans,当月(亿元),2024-04-01,3349.0
new_loans,当月(亿元),2024-05-01,8197.0
new_loans,当月(亿元),2024-06-01,21927.0
new_loans,当月(亿元),2024-07-01,-808.0
new_loans,当月(亿元),2024-08-01,10411.0
new_loans,当月(亿元),2024-09-01,19742.0
new_loans,当月(亿元),2024-10-01,2965.0
new_loans,当月(亿元),2024-11-01,5216.0
new_loans,当月(亿元),2024-12-01,8402.0
new_loans,当月(亿元),2025-02-01,29361.0
new_loans,当月(亿元),2025-03-01,38234.0
new_loans,当月(亿元),2025-04-01,884.0
new_loans,当月(亿元),2025-05-01,5923.0
new_loans,当月(亿元),2025-06-01,23600.0
new_loans,当月(亿元),2025-07-01,-4296.0
new_loans,当月(亿元),2025-08-01,6253.0
new_loans,当月(亿元),2025-09-01,16081.0
new_loans,当月(亿元),2025-10-01,-154.0
new_loans,当月(亿元),2025-11-01,4096.0
new_loans,环比增长,2017-08-01,0.2529
new_loans,环比增长,2017-09-01,0.0365
new_loans,环比增长,2017-10-01,-0.4417
new_loans,环比增长,2017-11-01,0.7224
new_loans,环比增长,2017-12-01,-0.4952
new_loans,环比增长,2018-02-01,1.51695
new_loans,环比增长,2018-03-01,0.1201
new_loans,环比增长,2018-04-01,-0.0383
new_loans,环比增长,2018-05-01,0.0372
new_loans,环比增长,2018-06-01,0.4731
new_loans,环比增长,2018-07-01,-0.2339
new_loans,环比增长,2018-08-01,0.0217
new_loans,环比增长,2018-09-01,0.0914
new_loans,环比增长,2018-10-01,-0.502
new_loans,环比增长,2018-11-01,0.7227
new_loans,环比增长,2018-12-01,-0.2456
new_loans,环比增长,2019-02-01,1.0286
new_loans,环比增长,2019-03-01,1.563
new_loans,环比增长,2019-04-01,-0.5541
new_loans,环比增长,2019-05-01,0.3576
new_loans,环比增长,2019-06-01,0.4117
new_loans,环比增长,2019-07-01,-0.5169
new_loans,环比增长,2019-08-01,0.6133
new_loans,环比增长,2019-09-01,0.3501
new_loans,环比增长,2019-10-01,-0.6894
new_loans,环比增长,2019-11-01,1.493
new_loans,环比增长,2019-12-01,-0.21
new_loans,环比增长,2020-02-01,0.7245999999999999
new_loans,环比增长,2020-03-01,3.22
new_loans,环比增长,2020-04-01,-0.4656
new_loans,环比增长,2020-05-01,-0.0454
new_loans,环比增长,2020-06-01,0.2275
new_loans,环比增长,2020-07-01,-0.4629
new_loans,环比增长,2020-08-01,0.3894
new_loans,环比增长,2020-09-01,0.35
new_loans,环比增长,2020-10-01,-0.6524
new_loans,环比增长,2020-11-01,1.298
new_loans,环比增长,2020-12-01,-0.2516
new_loans,环比增长,2021-02-01,0.8416499999999999
new_loans,环比增长,2021-03-01,1.051
new_loans,环比增长,2021-04-01,-0.5333
new_loans,环比增长,2021-05-01,0.1132
new_loans,环比增长,2021-06-01,0.6218
new_loans,环比增长,2021-07-01,-0.638
new_loans,环比增长,2021-08-01,0.5151
new_loans,环比增长,2021-09-01,0.3966
new_loans,环比增长,2021-10-01,-0.5634
new_loans,环比增长,2021-11-01,0.6797
new_loans,环比增长,2021-12-01,-0.2051
new_loans,环比增长,2022-02-01,1.13665
new_loans,环比增长,2022-03-01,2.555
new_loans,环比增长,2022-04-01,-0.888
new_loans,环比增长,2022-05-01,4.041
new_loans,环比增长,2022-06-01,0.6753
new_loans,环比增长,2022-07-01,-0.8661
new_loans,环比增长,2022-08-01,2.264
new_loans,环比增长,2022-09-01,0.9249
new_loans,环比增长,2022-10-01,-0.8275
new_loans,环比增长,2022-11-01,1.584
new_loans,环比增长,2022-12-01,0.2579
new_loans,环比增长,2023-02-01,0.89635
new_loans,环比增长,2023-03-01,1.172
new_loans,环比增长,2023-04-01,-0.8878
new_loans,环比增长,2023-05-01,1.758
new_loans,环比增长,2023-06-01,1.653
new_loans,环比增长,2023-07-01,-0.9888
new_loans,环比增长,2023-08-01,35.85
new_loans,环比增长,2023-09-01,0.8915
new_loans,环比增长,2023-10-01,-0.8093
new_loans,环比增长,2023-11-01,1.299
new_loans,环比增长,2023-12-01,-0.0025
new_loans,环比增长,2024-02-01,1.28295
new_loans,环比增长,2024-03-01,2.368
new_loans,环比增长,2024-04-01,-0.8983
new_loans,环比增长,2024-05-01,1.448
new_loans,环比增长,2024-06-01,1.675
new_loans,环比增长,2024-07-01,-1.037
new_loans,环比增长,2024-08-01,13.88
new_loans,环比增长,2024-09-01,0.8963
new_loans,环比增长,2024-10-01,-0.8498
new_loans,环比增长,2024-11-01,0.7592
new_loans,环比增长,2024-12-01,0.6108
new_loans,环比增长,2025-02-01,2.1685499999999998
new_loans,环比增长,2025-03-01,4.857
new_loans,环比增长,2025-04-01,-0.9769
new_loans,环比增长,2025-05-01,5.7
new_loans,环比增长,2025-06-01,2.984
new_loans,环比增长,2025-07-01,-1.182
new_loans,环比增长,2025-08-01,2.456
new_loans,环比增长,2025-09-01,1.572
new_loans,环比增长,2025-10-01,-1.01
new_loans,环比增长,2025-11-01,27.6
new_loans,累计(亿元),2017-08-01,102714.34
new_loans,累计(亿元),2017-09-01,114599.19
new_loans,累计(亿元),2017-10-01,121234.44
new_loans,累计(亿元),2017-11-01,132662.9
new_loans,累计(亿元),2017-12-01,138432.39
new_loans,累计(亿元),2018-02-01,31949.995
new_loans,累计(亿元),2018-03-01,48474.31
new_loans,累计(亿元),2018-04-01,59461.66
new_loans,累计(亿元),2018-05-01,70857.84
new_loans,累计(亿元),2018-06-01,87645.18
new_loans,累计(亿元),2018-07-01,100506.34
new_loans,累计(亿元),2018-08-01,113646.34
new_loans,累计(亿元),2018-09-01,127987.33
new_loans,累计(亿元),2018-10-01,135128.62
new_loans,累计(亿元),2018-11-01,147430.95
new_loans,累计(亿元),2018-12-01,156712.41
new_loans,累计(亿元),2019-02-01,39488.68
new_loans,累计(亿元),2019-03-01,62893.4
new_loans,累计(亿元),2019-04-01,71626.22
new_loans,累计(亿元),2019-05-01,83481.68
new_loans,累计(亿元),2019-06-01,100218.58
new_loans,累计(亿元),2019-07-01,108304.66
new_loans,累计(亿元),2019-08-01,121349.84
new_loans,累计(亿元),2019-09-01,138962.28
new_loans,累计(亿元),2019-10-01,144431.92
new_loans,累计(亿元),2019-11-01,158065.09
new_loans,累计(亿元),2019-12-01,168834.91
new_loans,累计(亿元),2020-02-01,38525.0
new_loans,累计(亿元),2020-03-01,72516.0
new_loans,累计(亿元),2020-04-01,88755.0
new_loans,累计(亿元),2020-05-01,104257.0
new_loans,累计(亿元),2020-06-01,123286.0
new_loans,累计(亿元),2020-07-01,133507.0
new_loans,累计(亿元),2020-08-01,147708.0
new_loans,累计(亿元),2020-09-01,166879.0
new_loans,累计(亿元),2020-10-01,173542.0
new_loans,累计(亿元),2020-11-01,188851.0
new_loans,累计(亿元),2020-12-01,200309.0
new_loans,累计(亿元),2021-02-01,44888.5
new_loans,累计(亿元),2021-03-01,79106.0
new_loans,累计(亿元),2021-04-01,91946.0
new_loans,累计(亿元),2021-05-01,106240.0
new_loans,累计(亿元),2021-06-01,129422.0
new_loans,累计(亿元),2021-07-01,137813.0
new_loans,累计(亿元),2021-08-01,150526.0
new_loans,累计(亿元),2021-09-01,168281.0
new_loans,累计(亿元),2021-10-01,176033.0
new_loans,累计(亿元),2021-11-01,189054.0
new_loans,累计(亿元),2021-12-01,199404.0
new_loans,累计(亿元),2022-02-01,46530.0
new_loans,累计(亿元),2022-03-01,83363.0
new_loans,累计(亿元),2022-04-01,86979.0
new_loans,累计(亿元),2022-05-01,105209.0
new_loans,累计(亿元),2022-06-01,135749.0
new_loans,累计(亿元),2022-07-01,139837.0
new_loans,累计(亿元),2022-08-01,153181.0
new_loans,累计(亿元),2022-09-01,178867.0
new_loans,累计(亿元),2022-10-01,183298.0
new_loans,累计(亿元),2022-11-01,194746.0
new_loans,累计(亿元),2022-12-01,209147.0
new_loans,累计(亿元),2023-02-01,58406.0
new_loans,累计(亿元),2023-03-01,106985.0
new_loans,累计(亿元),2023-04-01,111416.0
new_loans,累计(亿元),2023-05-01,123635.0
new_loans,累计(亿元),2023-06-01,156048.0
new_loans,累计(亿元),2023-07-01,156412.0
new_loans,累计(亿元),2023-08-01,169824.0
new_loans,累计(亿元),2023-09-01,195193.0
new_loans,累计(亿元),2023-10-01,200030.0
new_loans,累计(亿元),2023-11-01,211150.0
new_loans,累计(亿元),2023-12-01,222242.0
new_loans,累计(亿元),2024-02-01,53287.5
new_loans,累计(亿元),2024-03-01,91094.0
new_loans,累计(亿元),2024-04-01,94443.0
new_loans,累计(亿元),2024-05-01,102640.0
new_loans,累计(亿元),2024-06-01,124567.0
new_loans,累计(亿元),2024-07-01,123759.0
new_loans,累计(亿元),2024-08-01,134170.0
new_loans,累计(亿元),2024-09-01,153912.0
new_loans,累计(亿元),2024-10-01,156877.0
new_loans,累计(亿元),2024-11-01,162093.0
new_loans,累计(亿元),2024-12-01,170495.0
new_loans,累计(亿元),2025-02-01,55458.0
new_loans,累计(亿元),2025-03-01,96956.0
new_loans,累计(亿元),2025-04-01,97840.0
new_loans,累计(亿元),2025-05-01,103763.0
new_loans,累计(亿元),2025-06-01,127363.0
new_loans,累计(亿元),2025-07-01,123067.0
new_loans,累计(亿元),2025-08-01,129320.0
new_loans,累计(亿元),2025-09-01,145401.0
new_loans,累计(亿元),2025-10-01,145247.0
new_loans,累计(亿元),2025-11-01,149343.0
pmi,PMI,2017-12-01,51.6
pmi,PMI,2018-02-01,50.8
pmi,PMI,2018-03-01,51.5
pmi,PMI,2018-04-01,51.4
pmi,PMI,2018-05-01,51.9
pmi,PMI,2018-06-01,51.5
pmi,PMI,2018-07-01,51.2
pmi,PMI,2018-08-01,51.3
pmi,PMI,2018-09-01,50.8
pmi,PMI,2018-10-01,50.2
pmi,PMI,2018-11-01,50.0
pmi,PMI,2018-12-01,49.4
pmi,PMI,2019-02-01,49.35
pmi,PMI,2019-03-01,50.5
pmi,PMI,2019-04-01,50.1
pmi,PMI,2019-05-01,49.4
pmi,PMI,2019-06-01,49.4
pmi,PMI,2019-07-01,49.7
pmi,PMI,2019-08-01,49.5
pmi,PMI,2019-09-01,49.8
pmi,PMI,2019-10-01,49.3
pmi,PMI,2019-11-01,50.2
pmi,PMI,2019-12-01,50.2
pmi,PMI,2020-02-01,42.85
pmi,PMI,2020-03-01,52.0
pmi,PMI,2020-04-01,50.8
pmi,PMI,2020-05-01,50.6
pmi,PMI,2020-06-01,50.9
pmi,PMI,2020-07-01,51.1
pmi,PMI,2020-08-01,51.0
pmi,PMI,2020-09-01,51.5
pmi,PMI,2020-10-01,51.4
pmi,PMI,2020-11-01,52.1
pmi,PMI,2020-12-01,51.9
pmi,PMI,2021-02-01,50.95
pmi,PMI,2021-03-01,51.9
pmi,PMI,2021-04-01,51.1
pmi,PMI,2021-05-01,51.0
pmi,PMI,2021-06-01,50.9
pmi,PMI,2021-07-01,50.4
pmi,PMI,2021-08-01,50.1
pmi,PMI,2021-09-01,49.6
pmi,PMI,2021-10-01,49.2
pmi,PMI,2021-11-01,50.1
pmi,PMI,2021-12-01,50.3
pmi,PMI,2022-02-01,50.150000000000006
pmi,PMI,2022-03-01,49.5
pmi,PMI,2022-04-01,47.4
pmi,PMI,2022-05-01,49.6
pmi,PMI,2022-06-01,50.2
pmi,PMI,2022-07-01,49.0
pmi,PMI,2022-08-01,49.4
pmi,PMI,2022-09-01,50.1
pmi,PMI,2022-10-01,49.2
pmi,PMI,2022-11-01,48.0
pmi,PMI,2022-12-01,47.0
pmi,PMI,2023-02-01,51.35
pmi,PMI,2023-03-01,51.9
pmi,PMI,2023-04-01,49.2
pmi,PMI,2023-05-01,48.8
pmi,PMI,2023-06-01,49.0
pmi,PMI,2023-07-01,49.3
pmi,PMI,2023-08-01,49.7
pmi,PMI,2023-09-01,50.2
pmi,PMI,2023-10-01,49.5
pmi,PMI,2023-11-01,49.4
pmi,PMI,2023-12-01,49.0
pmi,PMI,2024-02-01,49.150000000000006
pmi,PMI,2024-03-01,50.8
pmi,PMI,2024-04-01,50.4
pmi,PMI,2024-05-01,49.5
pmi,PMI,2024-06-01,49.5
pmi,PMI,2024-07-01,49.4
pmi,PMI,2024-08-01,49.1
pmi,PMI,2024-09-01,49.8
pmi,PMI,2024-10-01,50.1
pmi,PMI,2024-11-01,50.3
pmi,PMI,2024-12-01,50.1
pmi,PMI,2025-02-01,49.650000000000006
pmi,PMI,2025-03-01,50.5
pmi,PMI,2025-04-01,49.0
pmi,PMI,2025-05-01,49.5
pmi,PMI,2025-06-01,49.7
pmi,PMI,2025-07-01,49.3
pmi,PMI,2025-08-01,49.4
pmi,PMI,2025-09-01,49.8
pmi,PMI,2025-10-01,49.0
pmi,PMI,2025-11-01,49.2
pmi,PMI,2025-12-01,50.1
pmi,从业人员,2017-12-01,48.5
pmi,从业人员,2018-02-01,48.2
pmi,从业人员,2018-03-01,49.1
pmi,从业人员,2018-04-01,49.0
pmi,从业人员,2018-05-01,49.1
pmi,从业人员,2018-06-01,49.0
pmi,从业人员,2018-07-01,49.2
pmi,从业人员,2018-08-01,49.4
pmi,从业人员,2018-09-01,48.3
pmi,从业人员,2018-10-01,48.1
pmi,从业人员,2018-11-01,48.3
pmi,从业人员,2018-12-01,48.0
pmi,从业人员,2019-02-01,47.65
pmi,从业人员,2019-03-01,47.6
pmi,从业人员,2019-04-01,47.2
pmi,从业人员,2019-05-01,47.0
pmi,从业人员,2019-06-01,46.9
pmi,从业人员,2019-07-01,47.1
pmi,从业人员,2019-08-01,46.9
pmi,从业人员,2019-09-01,47.0
pmi,从业人员,2019-10-01,47.3
pmi,从业人员,2019-11-01,47.3
pmi,从业人员,2019-12-01,47.3
pmi,从业人员,2020-02-01,39.65
pmi,从业人员,2020-03-01,50.9
pmi,从业人员,2020-04-01,50.2
pmi,从业人员,2020-05-01,49.4
pmi,从业人员,2020-06-01,49.1
pmi,从业人员,2020-07-01,49.3
pmi,从业人员,2020-08-01,49.4
pmi,从业人员,2020-09-01,49.6
pmi,从业人员,2020-10-01,49.3
pmi,从业人员,2020-11-01,49.5
pmi,从业人员,2020-12-01,49.6
pmi,从业人员,2021-02-01,48.25
pmi,从业人员,2021-03-01,50.1
pmi,从业人员,2021-04-01,49.6
pmi,从业人员,2021-05-01,48.9
pmi,从业人员,2021-06-01,49.2
pmi,从业人员,2021-07-01,49.6
pmi,从业人员,2021-08-01,49.6
pmi,从业人员,2021-09-01,49.0
pmi,从业人员,2021-10-01,48.8
pmi,从业人员,2021-11-01,48.9
pmi,从业人员,2021-12-01,49.1
pmi,从业人员,2022-02-01,49.05
pmi,从业人员,2022-03-01,48.6
pmi,从业人员,2022-04-01,47.2
pmi,从业人员,2022-05-01,47.6
pmi,从业人员,2022-06-01,48.7
pmi,从业人员,2022-07-01,48.6
pmi,从业人员,2022-08-01,48.9
pmi,从业人员,2022-09-01,49.0
pmi,从业人员,2022-10-01,48.3
pmi,从业人员,2022-11-01,47.4
pmi,从业人员,2022-12-01,44.8
pmi,从业人员,2023-02-01,48.95
pmi,从业人员,2023-03-01,49.7
pmi,从业人员,2023-04-01,48.8
pmi,从业人员,2023-06-01,48.2
pmi,从业人员,2023-07-01,48.1
pmi,从业人员,2023-08-01,48.0
pmi,从业人员,2023-09-01,48.1
pmi,从业人员,2023-10-01,48.0
pmi,从业人员,2023-11-01,48.1
pmi,从业人员,2023-12-01,47.9
pmi,从业人员,2024-02-01,47.55
pmi,从业人员,2024-03-01,48.1
pmi,从业人员,2024-04-01,48.0
pmi,从业人员,2024-05-01,48.1
pmi,从业人员,2024-06-01,48.1
pmi,从业人员,2024-07-01,48.3
pmi,从业人员,2024-08-01,48.1
pmi,从业人员,2024-09-01,48.2
pmi,从业人员,2024-10-01,48.4
pmi,从业人员,2024-11-01,48.2
pmi,从业人员,2024-12-01,48.1
pmi,从业人员,2025-02-01,48.35
pmi,从业人员,2025-03-01,48.2
pmi,从业人员,2025-04-01,47.9
pmi,从业人员,2025-05-01,48.1
pmi,从业人员,2025-06-01,47.9
pmi,从业人员,2025-07-01,48.0
pmi,从业人员,2025-08-01,47.9
pmi,从业人员,2025-09-01,48.5
pmi,从业人员,2025-10-01,48.3
pmi,从业人员,2025-11-01,48.4
pmi,从业人员,2025-12-01,48.2
pmi,供应商配送时间,2017-12-01,49.3
pmi,供应商配送时间,2018-02-01,48.8
pmi,供应商配送时间,2018-03-01,50.1
pmi,供应商配送时间,2018-04-01,50.2
pmi,供应商配送时间,2018-05-01,50.1
pmi,供应商配送时间,2018-06-01,50.2
pmi,供应商配送时间,2018-07-01,50.0
pmi,供应商配送时间,2018-08-01,49.6
pmi,供应商配送时间,2018-09-01,49.7
pmi,供应商配送时间,2018-10-01,49.5
pmi,供应商配送时间,2018-11-01,50.3
pmi,供应商配送时间,2018-12-01,50.4
pmi,供应商配送时间,2019-02-01,49.95
pmi,供应商配送时间,2019-03-01,50.2
pmi,供应商配送时间,2019-04-01,49.9
pmi,供应商配送时间,2019-05-01,50.9
pmi,供应商配送时间,2019-06-01,50.2
pmi,供应商配送时间,2019-07-01,50.1
pmi,供应商配送时间,2019-08-01,50.3
pmi,供应商配送时间,2019-09-01,50.5
pmi,供应商配送时间,2019-10-01,50.1
pmi,供应商配送时间,2019-11-01,50.5
pmi,供应商配送时间,2019-12-01,51.1
pmi,供应商配送时间,2020-02-01,41.0
pmi,供应商配送时间,2020-03-01,48.2
pmi,供应商配送时间,2020-04-01,50.1
pmi,供应商配送时间,2020-05-01,50.5
pmi,供应商配送时间,2020-06-01,50.5
pmi,供应商配送时间,2020-07-01,50.4
pmi,供应商配送时间,2020-08-01,50.4
pmi,供应商配送时间,2020-09-01,50.7
pmi,供应商配送时间,2020-10-01,50.6
pmi,供应商配送时间,2020-11-01,50.1
pmi,供应商配送时间,2020-12-01,49.9
pmi,供应商配送时间,2021-02-01,48.349999999999994
pmi,供应商配送时间,2021-03-01,50.0
pmi,供应商配送时间,2021-04-01,48.7
pmi,供应商配送时间,2021-05-01,47.6
pmi,供应商配送时间,2021-06-01,47.9
pmi,供应商配送时间,2021-07-01,48.9
pmi,供应商配送时间,2021-08-01,48.0
pmi,供应商配送时间,2021-09-01,48.1
pmi,供应商配送时间,2021-10-01,46.7
pmi,供应商配送时间,2021-11-01,48.2
pmi,供应商配送时间,2021-12-01,48.3
pmi,供应商配送时间,2022-02-01,47.900000000000006
pmi,供应商配送时间,2022-03-01,46.5
pmi,供应商配送时间,2022-04-01,37.2
pmi,供应商配送时间,2022-05-01,44.1
pmi,供应商配送时间,2022-06-01,51.3
pmi,供应商配送时间,2022-07-01,50.1
pmi,供应商配送时间,2022-08-01,49.5
pmi,供应商配送时间,2022-09-01,48.7
pmi,供应商配送时间,2022-10-01,47.1
pmi,供应商配送时间,2022-11-01,46.7
pmi,供应商配送时间,2022-12-01,40.1
pmi,供应商配送时间,2023-02-01,49.8
pmi,供应商配送时间,2023-03-01,50.8
pmi,供应商配送时间,2023-04-01,50.3
pmi,供应商配送时间,2023-06-01,50.4
pmi,供应商配送时间,2023-07-01,50.5
pmi,供应商配送时间,2023-08-01,51.6
pmi,供应商配送时间,2023-09-01,50.8
pmi,供应商配送时间,2023-10-01,50.2
pmi,供应商配送时间,2023-11-01,50.3
pmi,供应商配送时间,2023-12-01,50.3
pmi,供应商配送时间,2024-02-01,49.8
pmi,供应商配送时间,2024-03-01,50.6
pmi,供应商配送时间,2024-04-01,50.4
pmi,供应商配送时间,2024-05-01,50.1
pmi,供应商配送时间,2024-06-01,49.5
pmi,供应商配送时间,2024-07-01,49.3
pmi,供应商配送时间,2024-08-01,49.6
pmi,供应商配送时间,2024-09-01,49.5
pmi,供应商配送时间,2024-10-01,49.6
pmi,供应商配送时间,2024-11-01,50.2
pmi,供应商配送时间,2024-12-01,50.9
pmi,供应商配送时间,2025-02-01,50.65
pmi,供应商配送时间,2025-03-01,50.3
pmi,供应商配送时间,2025-04-01,50.2
pmi,供应商配送时间,2025-05-01,50.0
pmi,供应商配送时间,2025-06-01,50.2
pmi,供应商配送时间,2025-07-01,50.3
pmi,供应商配送时间,2025-08-01,50.5
pmi,供应商配送时间,2025-09-01,50.8
pmi,供应商配送时间,2025-10-01,50.0
pmi,供应商配送时间,2025-11-01,50.1
pmi,供应商配送时间,2025-12-01,50.2
pmi,原材料库存,2017-12-01,48.0
pmi,原材料库存,2018-02-01,49.05
pmi,原材料库存,2018-03-01,49.6
pmi,原材料库存,2018-04-01,49.5
pmi,原材料库存,2018-05-01,49.6
pmi,原材料库存,2018-06-01,48.8
pmi,原材料库存,2018-07-01,48.9
pmi,原材料库存,2018-08-01,48.7
pmi,原材料库存,2018-09-01,47.8
pmi,原材料库存,2018-10-01,47.2
pmi,原材料库存,2018-11-01,47.4
pmi,原材料库存,2018-12-01,47.1
pmi,原材料库存,2019-02-01,47.2
pmi,原材料库存,2019-03-01,48.4
pmi,原材料库存,2019-04-01,47.2
pmi,原材料库存,2019-05-01,47.4
pmi,原材料库存,2019-06-01,48.2
pmi,原材料库存,2019-07-01,48.0
pmi,原材料库存,2019-08-01,47.5
pmi,原材料库存,2019-09-01,47.6
pmi,原材料库存,2019-10-01,47.4
pmi,原材料库存,2019-11-01,47.8
pmi,原材料库存,2019-12-01,47.2
pmi,原材料库存,2020-02-01,40.5
pmi,原材料库存,2020-03-01,49.0
pmi,原材料库存,2020-04-01,48.2
pmi,原材料库存,2020-05-01,47.3
pmi,原材料库存,2020-06-01,47.6
pmi,原材料库存,2020-07-01,47.9
pmi,原材料库存,2020-08-01,47.3
pmi,原材料库存,2020-09-01,48.5
pmi,原材料库存,2020-10-01,48.0
pmi,原材料库存,2020-11-01,48.6
pmi,原材料库存,2020-12-01,48.6
pmi,原材料库存,2021-02-01,48.35
pmi,原材料库存,2021-03-01,48.4
pmi,原材料库存,2021-04-01,48.3
pmi,原材料库存,2021-05-01,47.7
pmi,原材料库存,2021-06-01,48.0
pmi,原材料库存,2021-07-01,47.7
pmi,原材料库存,2021-08-01,47.7
pmi,原材料库存,2021-09-01,48.2
